mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,target_max_mag,target_time_to_max_days,advanced_early_event_count,bath_deficit,bath_early_max_mag,bath_valid,gr_b_value,gr_a_value,gr_mc,gr_n,gr_valid,productivity_index,omori_p,omori_c,omori_k,omori_nll,omori_n,omori_p_boundary_hit,omori_valid,anisotropy_major_axis_km,anisotropy_minor_axis_km,anisotropy_axis_ratio,anisotropy_azimuth_deg,anisotropy_n,anisotropy_valid,count_1h,energy_1h,count_6h,energy_6h,count_12h,energy_12h,count_24h,energy_24h,count_72h,energy_72h,etas_mu,etas_K0,etas_alpha,etas_c,etas_p,etas_nll,etas_n,etas_valid,plate_type_SUB,plate_type_OTF,plate_type_OSR,plate_type_UNK,plate_boundary_distance_km,nearest_plate_boundary_type,strike1,dip1,rake1,strike2,dip2,rake2,fault_type,fault_type_Thrust,fault_type_Normal,fault_type_Strike_Slip,fault_type_Unknown,fault_type_NF,fault_type_SS,fault_type_TF,fault_type_UNK,plunge_P,trend_P,plunge_T,trend_T,f_clvd,gcmt_time_diff_seconds,gcmt_distance_km,focal_mechanism_valid
usp0003jw2,1988-08-11 16:04:45.610000+00:00,29.974,51.679,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0,7,1.3999999999999995,4.7,True,2.554673422960306,11.939533065361367,4.4,5,True,-3.6439748146964988,,,,,7,False,False,25.4182696019821,6.240520622015996,4.073100810260723,49.69091135243531,7,True,2,885773725388.0325,4,1491775757772.567,4,1491775757772.567,5,1742964400923.5251,7,2307247368998.8164,,,,,,,7,False,0,0,0,1,85.84333285769009,UNK,256.0,63.0,-12.0,351.0,79.0,-152.0,Strike-Slip,0,0,1,0,0,1,0,0,27.0,216.0,11.0,121.0,-0.0212765957446808,0.01,4.1559820127287255,True
usp0003jzr,1988-08-14 17:53:09.750000+00:00,-27.26,-71.092,6.7,32.5,1,6.1,6.1,89125093813374.4,0.0,0.0,7,0.6000000000000005,6.1,True,1.6084980811231626,9.384859642401098,5.4,5,True,-1.392077501124092,,,,,7,False,False,38.54676821922664,10.436202279062114,3.6935627720212016,138.51820745877052,7,True,0,0.0,0,0.0,0,0.0,0,0.0,7,140327000220947.38,,,,,,,7,False,1,0,0,0,83.44148195300178,SUB,326.0,16.0,31.0,206.0,82.0,103.0,Strike-Slip,0,0,1,0,0,1,0,0,36.0,285.0,51.0,132.0,-0.1387066541705717,0.45,7.571445050359072,True
usp0003k0t,1988-08-15 09:59:24.070000+00:00,8.757,126.341,6.1,52.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,75.1794163927867,SUB,177.0,42.0,74.0,18.0,50.0,104.0,Thrust,1,0,0,0,0,0,1,0,4.0,98.0,79.0,347.0,-0.2364864864864864,0.07,3.8962177920628216,True
usp0003k2n,1988-08-17 01:59:07.710000+00:00,-7.698,107.15,6.0,27.1,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,207.59856472060548,SUB,128.0,41.0,100.0,295.0,49.0,82.0,Thrust,1,0,0,0,0,0,1,0,4.0,31.0,82.0,153.0,-0.1272727272727273,1.99,6.421576983925181,True
usp0003k6t,1988-08-20 23:09:09.560000+00:00,26.755,86.616,6.9,57.4,0,0.0,0.0,0.0,0.0,0.0,1,2.6000000000000005,4.3,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,177827941003.89227,,,,,,,1,False,0,0,0,1,5.495391738897524,UNK,230.0,23.0,2.0,137.0,89.0,113.0,Strike-Slip,0,0,1,0,0,1,0,0,40.0,207.0,41.0,69.0,0.0086206896551724,1.64,2.842978270679951,True
usp0003kyj,1988-09-14 03:59:57.450000+00:00,49.833,78.808,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,2402.915516043077,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
usp0003me6,1988-10-01 09:43:24.500000+00:00,-35.315,-106.048,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.3,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,16.29987641942493,UNK,186.0,76.0,5.0,95.0,85.0,166.0,Strike-Slip,0,0,1,0,0,1,0,0,6.0,141.0,14.0,50.0,0.2133676092544986,0.1,1.2225676972165862,True
usp0003mh2,1988-10-04 15:37:57.470000+00:00,-3.53,150.402,6.1,28.5,0,0.0,0.0,0.0,0.0,0.0,1,0.6999999999999993,5.4,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,7943282347242.8545,1,7943282347242.8545,,,,,,,1,False,0,0,0,1,36.809121883346286,UNK,105.0,63.0,24.0,3.0,69.0,150.0,Strike-Slip,0,0,1,0,0,1,0,0,4.0,55.0,36.0,323.0,0.3263157894736842,1.03,7.990844840004668,True
usp0003mmh,1988-10-08 04:46:24.530000+00:00,-18.771,-172.415,7.1,35.2,0,0.0,0.0,0.0,0.0,0.0,2,1.6999999999999993,5.4,True,,,,2,False,,,,,,2,False,False,,,,,2,False,0,0.0,1,7943282347242.8545,1,7943282347242.8545,1,7943282347242.8545,2,9355819891865.61,,,,,,,2,False,1,0,0,0,39.53974354037528,SUB,196.0,43.0,90.0,16.0,47.0,90.0,Thrust,1,0,0,0,0,0,1,0,2.0,106.0,88.0,286.0,-0.0619658119658119,3.27,14.261216870630442,True
usp0003mqb,1988-10-10 18:20:25.050000+00:00,-28.644,-177.553,6.3,27.7,0,0.0,0.0,0.0,0.0,0.0,0,6.3,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,122.39660100242659,UNK,200.0,33.0,97.0,12.0,57.0,86.0,Thrust,1,0,0,0,0,0,1,0,12.0,105.0,78.0,267.0,-0.0575221238938053,5.15,20.118233757915277,True
usp0003mve,1988-10-16 12:09:27.720000+00:00,21.856,121.699,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0,3,0.7999999999999998,5.2,True,,,,3,False,,,,,,3,False,False,11.834177822746518,10.654063393425949,1.1107666047912532,159.28948682818447,3,True,2,7962143411069.971,2,7962143411069.971,2,7962143411069.971,3,8962143411069.97,3,8962143411069.97,,,,,,,3,False,0,0,0,1,140.19048468385697,UNK,159.0,62.0,-1.0,249.0,89.0,-152.0,Strike-Slip,0,0,1,0,0,1,0,0,20.0,118.0,19.0,20.0,0.1345480028030833,0.22,6.00549192675263,True
usp0003nen,1988-11-01 22:31:09.330000+00:00,-57.293,-25.135,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0,0,6.3,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,99.32642892078447,SUB,165.0,18.0,107.0,328.0,73.0,85.0,Thrust,1,0,0,0,0,0,1,0,28.0,62.0,61.0,230.0,-0.044280442804428,0.53,8.167207722642672,True
usp0003ng5,1988-11-03 14:47:10.780000+00:00,13.881,-90.45,6.6,68.5,0,0.0,0.0,0.0,0.0,0.0,1,0.8999999999999995,5.7,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,1,22387211385683.47,1,22387211385683.47,1,22387211385683.47,,,,,,,1,False,0,0,0,1,0.23758108905575973,UNK,96.0,10.0,-127.0,313.0,82.0,-84.0,Normal,0,1,0,0,1,0,0,0,53.0,230.0,37.0,38.0,-0.0077864293659621,0.18,18.55787393181663,True
usp0003ngm,1988-11-03 19:42:18.130000+00:00,19.08,-67.256,6.0,33.3,0,0.0,0.0,0.0,0.0,0.0,2,1.2000000000000002,4.8,True,,,,2,False,,,,,,2,False,False,,,,,2,False,0,0.0,0,0.0,2,1354813389233.5762,2,1354813389233.5762,2,1354813389233.5762,,,,,,,2,False,0,0,0,1,77.6785100857277,UNK,86.0,8.0,32.0,324.0,85.0,97.0,Strike-Slip,0,0,1,0,0,1,0,0,40.0,48.0,49.0,242.0,-0.1583333333333333,0.37,4.88835662779493,True
usp0003nj5,1988-11-05 02:14:30.300000+00:00,34.354,91.88,6.2,7.6,0,0.0,0.0,0.0,0.0,0.0,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,897.7582712139745,UNK,158.0,67.0,171.0,251.0,81.0,24.0,Strike-Slip,0,0,1,0,0,1,0,0,10.0,22.0,23.0,117.0,0.0570342205323193,0.5,3.7806275059143375,True
usp0003njj,1988-11-05 12:15:51.430000+00:00,-21.99,170.139,6.2,42.3,0,0.0,0.0,0.0,0.0,0.0,6,0.5,5.7,True,,,4.8,4,False,,,,,,6,False,False,26.059540201834864,12.428664851482614,2.0967288532787354,158.73193729360065,6,True,0,0.0,1,1000000000000.0,4,4496449548596.154,6,27591606718663.766,6,27591606718663.766,,,,,,,6,False,1,0,0,0,54.06132495869589,SUB,313.0,32.0,83.0,141.0,59.0,94.0,Thrust,1,0,0,0,0,0,1,0,13.0,228.0,76.0,64.0,-0.1063829787234042,0.53,10.446184448022477,True
usp0003nks,1988-11-06 13:03:19.340000+00:00,22.789,99.611,7.7,17.8,1,6.4,6.4,251188643150959.25,6.1,20.79873113425926,18,1.2999999999999998,6.4,True,0.6624831079880118,4.037701558652955,4.2,18,True,-1.063418372854736,1.0605668711105394,0.03907246418707525,3.8646800233686394,-28.49676441932381,18,False,True,42.047134928090806,23.154038712842816,1.8159741136119196,165.95032470541955,18,True,3,284806682067611.94,8,289894445659134.2,12,299877345325806.5,13,303858417031341.5,18,305487283298030.6,0.01013240493970515,0.20261127389659425,0.7555570971710981,0.03907246418707525,1.0605668711105394,-28.4964747883686,18,True,0,0,0,1,411.705910939207,UNK,333.0,78.0,174.0,64.0,84.0,12.0,Strike-Slip,0,0,1,0,0,1,0,0,4.0,198.0,13.0,289.0,0.0135869565217391,2.24,16.465017554766945,True
usp0003nn3,1988-11-07 03:50:00.800000+00:00,-22.239,175.018,6.8,21.8,0,0.0,0.0,0.0,0.0,0.0,1,2.0999999999999996,4.7,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,707945784384.1403,,,,,,,1,False,0,0,0,1,34.476786520702326,UNK,235.0,26.0,10.0,136.0,85.0,116.0,Strike-Slip,0,0,1,0,0,1,0,0,35.0,203.0,44.0,71.0,0.0331491712707182,1.7,8.234252034788556,True
usp0003np4,1988-11-07 23:15:41.750000+00:00,1.533,126.357,6.0,65.7,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,0.039393885105212294,SUB,97.0,37.0,-72.0,255.0,55.0,-103.0,Normal,0,1,0,0,1,0,0,0,76.0,123.0,9.0,354.0,-0.2910628019323671,0.75,10.438036728263048,True
usp0003nup,1988-11-14 02:15:39.130000+00:00,-3.527,150.12,6.7,33.0,0,0.0,0.0,0.0,0.0,0.0,0,6.7,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,19.040433603007106,UNK,303.0,73.0,7.0,211.0,83.0,163.0,Strike-Slip,0,0,1,0,0,1,0,0,7.0,258.0,17.0,166.0,0.0970149253731343,1.83,45.56894672117231,True
usp0003nvu,1988-11-15 08:41:42.350000+00:00,52.109,-171.103,6.0,22.7,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,144.92590282690722,SUB,230.0,26.0,78.0,62.0,65.0,96.0,Thrust,1,0,0,0,0,0,1,0,20.0,148.0,70.0,344.0,-0.0995085995085995,1.45,1.990626516408578,True
usp0003nxq,1988-11-17 06:55:46.060000+00:00,12.399,124.537,6.6,19.3,0,0.0,0.0,0.0,0.0,0.0,0,6.6,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,136.54334717456214,SUB,128.0,51.0,-8.0,223.0,84.0,-141.0,Strike-Slip,0,0,1,0,0,1,0,0,32.0,93.0,21.0,349.0,0.159491193737769,1.44,8.897162674562162,True
usp0003nyw,1988-11-18 19:38:54.620000+00:00,-6.125,149.785,6.6,61.0,0,0.0,0.0,0.0,0.0,0.0,0,6.6,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,91.07641691512966,SUB,263.0,28.0,93.0,80.0,62.0,88.0,Thrust,1,0,0,0,0,0,1,0,17.0,171.0,73.0,346.0,-0.0233415233415233,0.08,2.3520611705126555,True
usp0003p66,1988-11-25 08:35:41.760000+00:00,-47.897,99.455,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.3,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,2.879964358157291,UNK,129.0,71.0,1.0,39.0,89.0,161.0,Strike-Slip,0,0,1,0,0,1,0,0,13.0,86.0,14.0,353.0,0.1266233766233766,0.16,2.58449424779727,True
usp0003pjt,1988-12-05 16:05:32.760000+00:00,-15.259,-173.525,6.4,40.1,0,0.0,0.0,0.0,0.0,0.0,1,0.8000000000000007,5.6,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,15848931924611.11,,,,,,,1,False,1,0,0,0,69.72169525489838,SUB,207.0,18.0,-169.0,106.0,87.0,-72.0,Strike-Slip,0,0,1,0,0,1,0,0,46.0,34.0,39.0,180.0,0.1194029850746268,0.16,5.289181171757174,True
usp0003pmm,1988-12-07 07:41:24.200000+00:00,40.987,44.185,6.8,5.4,0,0.0,0.0,0.0,0.0,0.0,13,0.8999999999999995,5.9,True,1.3847070437494993,7.411045086405921,4.6,11,True,-2.0049628110906736,,,,-13.939244749180148,13,False,False,39.321086298054844,24.37724316750825,1.6130243287914043,73.47586362373256,13,True,2,45668359215096.53,4,48164808763692.69,6,48917184640470.92,11,53711945459077.86,13,55213132692705.13,2.6947177912961673e-06,0.1639241465901987,0.8705268828839096,0.05,1.0,-13.938047129499024,13,True,0,0,0,1,449.98352917754414,UNK,288.0,33.0,135.0,59.0,67.0,66.0,Thrust,1,0,0,0,0,0,1,0,19.0,167.0,60.0,293.0,-0.25,0.7,1.9168865261133512,True
usp0003ppf,1988-12-08 12:58:59.950000+00:00,6.917,-82.74,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0,2,1.5,4.7,True,,,,2,False,,,,,,2,False,False,,,,,2,False,0,0.0,0,0.0,1,707945784384.1403,1,707945784384.1403,2,797070878197.5146,,,,,,,2,False,0,0,0,1,15.021027645398654,UNK,163.0,90.0,180.0,253.0,90.0,0.0,Strike-Slip,0,0,1,0,0,1,0,0,0.0,28.0,0.0,118.0,0.3017241379310345,0.35,6.8841544824506595,True
usp0003ptn,1988-12-13 04:01:38.950000+00:00,71.134,-7.634,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,10.1216244191308,UNK,112.0,76.0,-12.0,205.0,78.0,-165.0,Strike-Slip,0,0,1,0,0,1,0,0,19.0,69.0,2.0,339.0,-0.0793795620437956,0.15,7.980454917228438,True
usp0003pwp,1988-12-16 09:57:16.590000+00:00,-29.79,-177.915,6.4,30.7,0,0.0,0.0,0.0,0.0,0.0,0,6.4,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,122.81765361982465,UNK,197.0,28.0,99.0,6.0,63.0,85.0,Thrust,1,0,0,0,0,0,1,0,18.0,100.0,72.0,265.0,0.0657370517928287,0.49,6.370654308379776,True
usp0003qnm,1989-01-08 19:57:06.010000+00:00,51.435,-174.88,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0,14,0.20000000000000018,5.8,True,1.1640883020087176,6.468749541546938,4.6,13,True,-0.5157802705053678,,,,-13.678932424661276,14,False,False,8.218258034228443,2.8627038436096672,2.8708027386674413,179.4990829960352,14,True,2,11721371776646.924,3,43344148378330.72,6,45553281396342.13,11,54798365210879.8,14,57565716144736.13,1.0000000017364656e-06,0.16127802670861946,0.9242584828179419,0.05,1.0,-13.679160337248582,14,True,1,0,0,0,106.57523661890632,SUB,230.0,13.0,81.0,59.0,77.0,92.0,Thrust,1,0,0,0,0,0,1,0,32.0,148.0,58.0,332.0,-0.0670578373847443,0.09,5.192099299952994,True
usp0003qpt,1989-01-09 13:42:36.430000+00:00,46.986,153.479,6.5,13.5,0,0.0,0.0,0.0,6.1,0.2535251157407407,13,1.0,5.5,True,1.1329421267041366,6.404009241557067,4.7,12,True,-0.9601145820198207,,,,-3.979715385851904,13,False,False,35.615997761379646,10.497050213670121,3.392952975970103,162.8249650759904,13,True,1,5623413251903.491,4,13255441429401.273,4,13255441429401.273,4,13255441429401.273,13,42667346158346.97,2.8086483740544743,0.46456863330214215,0.2911368173359333,0.05,1.0,-8.48228139534099,13,True,1,0,0,0,117.37253645336571,SUB,209.0,36.0,83.0,38.0,54.0,95.0,Thrust,1,0,0,0,0,0,1,0,9.0,124.0,80.0,331.0,0.015817223198594,2.57,2.2897711988944507,True
usp0003qqn,1989-01-10 05:55:01.450000+00:00,-3.162,130.556,6.7,46.6,0,0.0,0.0,0.0,0.0,0.0,9,1.6000000000000005,5.1,True,,,5.1,3,False,,0.9041348495751177,0.0156534756588133,1.9595222942609622,-7.685174597185966,9,False,True,28.538113211544083,16.26609587646464,1.754453768641299,18.9066923768286,9,True,2,5636765862528.898,5,6847579874623.322,5,6847579874623.322,6,8842842189592.205,9,13324951308630.367,,,,,,,9,False,1,0,0,0,50.11470956967781,SUB,129.0,14.0,90.0,309.0,76.0,90.0,Thrust,1,0,0,0,0,0,1,0,31.0,39.0,59.0,219.0,-0.0190972222222222,3.85,6.978059909741905,True
usp0003qxm,1989-01-17 00:35:23.180000+00:00,-6.151,148.947,6.4,31.8,0,0.0,0.0,0.0,0.0,0.0,2,1.9000000000000004,4.5,True,,,,2,False,,,,,,2,False,False,,,,,2,False,0,0.0,0,0.0,0,0.0,0,0.0,2,532641330237.4683,,,,,,,2,False,1,0,0,0,106.86285885537032,SUB,260.0,32.0,61.0,113.0,63.0,107.0,Thrust,1,0,0,0,0,0,1,0,16.0,191.0,68.0,56.0,-0.0635245901639344,2.02,10.148879342835158,True
usp0003qzd,1989-01-19 03:17:48.150000+00:00,-4.01,-105.707,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,36.95052309796162,UNK,97.0,74.0,-4.0,188.0,87.0,-164.0,Strike-Slip,0,0,1,0,0,1,0,0,14.0,54.0,9.0,322.0,-0.0,0.35,3.6604492953200443,True
usp0003r3e,1989-01-22 03:57:06.650000+00:00,49.924,78.831,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,2418.6941307350558,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
usp0003r4a,1989-01-22 22:20:17.970000+00:00,41.806,144.282,6.2,25.0,0,0.0,0.0,0.0,0.0,0.0,4,1.2000000000000002,5.0,True,,,,4,False,,,,,,4,False,False,13.151742171714977,3.6533435032115835,3.5999194053757977,137.16018615629432,4,True,1,1995262314968.8828,3,3058021488586.599,3,3058021488586.599,3,3058021488586.599,4,4470559033209.3545,,,,,,,4,False,1,0,0,0,113.82162961583838,SUB,248.0,20.0,139.0,17.0,77.0,75.0,Strike-Slip,0,0,1,0,0,1,0,0,30.0,120.0,56.0,268.0,0.024390243902439,1.17,5.12656527761477,True
usp0003r94,1989-01-27 08:34:51.140000+00:00,56.202,164.375,6.3,28.4,0,0.0,0.0,0.0,0.0,0.0,0,6.3,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,138.38591181218814,SUB,206.0,80.0,-5.0,297.0,85.0,-170.0,Strike-Slip,0,0,1,0,0,1,0,0,10.0,162.0,4.0,71.0,0.1404109589041096,0.06,3.4760717327071573,True
usp0003rja,1989-02-04 19:24:07.400000+00:00,5.862,-82.697,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.3,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,19.814869361203165,UNK,93.0,76.0,10.0,0.0,80.0,166.0,Strike-Slip,0,0,1,0,0,1,0,0,3.0,47.0,17.0,316.0,-0.0,1.2,19.715751733592814,True
usp0003rjf,1989-02-04 22:10:38.900000+00:00,-4.625,153.066,6.2,52.2,0,0.0,0.0,0.0,0.0,0.0,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,11.7358161034378,UNK,279.0,28.0,104.0,82.0,63.0,82.0,Thrust,1,0,0,0,0,0,1,0,17.0,178.0,71.0,335.0,-0.0212765957446808,2.2,6.8006403774616535,True
usp0003rqq,1989-02-10 11:15:24.680000+00:00,2.305,126.76,7.1,44.0,0,0.0,0.0,0.0,0.0,0.0,39,1.1999999999999993,5.9,True,1.6948077342565948,10.186600974215878,5.3,16,True,-1.846533939005944,2.3188463348570827,0.2722092840388577,9.608334041335986,-107.14109034671424,39,False,True,11.195621609933458,10.07473367367115,1.1112573267511365,94.68463906018566,39,True,8,60530090427585.13,24,159499546100483.62,29,212202175102665.72,35,266903298913248.62,39,268408050666805.12,0.010784014835806389,0.36114058925871095,0.9648189377246673,0.2722092840388577,2.3188463348570827,-107.13733971866691,39,True,1,0,0,0,7.636429554071073,SUB,26.0,31.0,87.0,210.0,59.0,92.0,Thrust,1,0,0,0,0,0,1,0,14.0,299.0,76.0,126.0,0.0587188612099644,1.88,8.335385339071793,True
usp0003rwm,1989-02-14 06:20:21.330000+00:00,-10.447,161.372,6.5,31.9,0,0.0,0.0,0.0,0.0,0.0,0,6.5,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,76.51993343625233,SUB,255.0,16.0,-17.0,1.0,85.0,-106.0,Strike-Slip,0,0,1,0,0,1,0,0,47.0,254.0,38.0,105.0,0.0557432432432432,1.13,2.4420746684648025,True
usp0003rz4,1989-02-16 16:36:52.130000+00:00,-56.404,-121.964,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,76.47910871571824,UNK,191.0,83.0,177.0,281.0,87.0,7.0,Strike-Slip,0,0,1,0,0,1,0,0,3.0,56.0,7.0,146.0,0.0995475113122172,1.57,37.767194161623486,True
usp0003s6f,1989-02-22 10:25:45.270000+00:00,56.152,-153.642,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0999999999999996,4.9,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,1412537544622.7554,,,,,,,1,False,1,0,0,0,116.34186760508945,SUB,208.0,13.0,60.0,58.0,78.0,97.0,Thrust,1,0,0,0,0,0,1,0,33.0,142.0,56.0,336.0,-0.0738866396761133,0.33,13.509296109720697,True
usp0003sav,1989-02-25 11:26:35.470000+00:00,-29.915,-177.885,6.8,30.5,0,0.0,0.0,0.0,6.0,15.921780208333336,2,1.3999999999999995,5.4,True,,,,2,False,,,,,,2,False,False,,,,,2,False,1,7943282347242.8545,2,11924354052777.84,2,11924354052777.84,2,11924354052777.84,2,11924354052777.84,,,,,,,2,False,0,0,0,1,130.87715703593844,UNK,196.0,29.0,95.0,10.0,61.0,87.0,Thrust,1,0,0,0,0,0,1,0,16.0,102.0,74.0,273.0,0.0769230769230769,1.23,7.976577831279341,True
usp0003sdm,1989-02-27 23:39:10.820000+00:00,2.301,128.009,6.4,53.7,0,0.0,0.0,0.0,0.0,0.0,6,0.5,5.9,True,1.240841376866435,6.9031768886681935,5.0,5,True,-1.0382079232769907,,,,,6,False,False,10.070179573677397,3.2709231452850407,3.078696479980988,8.35532057337187,6,True,0,0.0,3,52287034781968.91,5,59905710348841.28,5,59905710348841.28,6,61318247893464.04,,,,,,,6,False,0,0,0,1,0.8223706673738705,UNK,100.0,66.0,-157.0,0.0,69.0,-26.0,Strike-Slip,0,0,1,0,0,1,0,0,33.0,320.0,2.0,51.0,-0.5244299674267101,0.02,4.502447080815652,True
usp0003sp0,1989-03-06 14:39:42.690000+00:00,35.545,140.444,6.1,42.1,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,122.20088083964117,UNK,201.0,21.0,112.0,358.0,71.0,82.0,Thrust,1,0,0,0,0,0,1,0,25.0,94.0,63.0,255.0,-0.1151079136690647,1.91,8.843479001290028,True
usp0003srd,1989-03-08 11:44:32.310000+00:00,1.031,126.189,6.1,31.9,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,3.4258262435860947,SUB,26.0,45.0,79.0,222.0,46.0,101.0,Thrust,1,0,0,0,0,0,1,0,1.0,304.0,82.0,210.0,0.1034482758620689,2.09,6.132049804881168,True
usp0003sty,1989-03-10 21:49:45.860000+00:00,-13.702,34.42,6.2,30.3,0,0.0,0.0,0.0,0.0,0.0,1,1.7999999999999998,4.4,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,251188643150.95822,,,,,,,1,False,0,0,0,1,4.639739949744898,UNK,142.0,17.0,-102.0,334.0,73.0,-86.0,Normal,0,1,0,0,1,0,0,0,62.0,250.0,28.0,61.0,0.0316455696202531,0.04,12.243009614293493,True
